Student_ID,Age,Gender,Year_of_Study,Academic_Stress,Social_Support,Financial_Status,Work_Life_Balance,Mental_Health,Healthy_Life_Expectancy,Generosity,Freedom_to_Make_Life_Choices,Ladder_Score_in_Dystopia,Academic_Year,Sports_Engagement,Average_Sleep_Hours,Social_Relationships,Stress_Relief_Activities,Depression,Anxiety,Isolation,Happiness_Level
312,22,Other,3,3.748645425007575,7.27375154589882,8.093823588976278,4.82841455310262,3.819869177319738,7,4,4.038674175539931,6,2,5.340830835186224,6.706433163409113,5.598991746905929,8,5.847268712598346,4.79486021087777,2.9740782314221894,3.8962992404213175
313,22,Female,1,2.3615056108024652,5.99482719931865,5.329511836263946,5.556800611229922,5.895904519797229,9,4,8.909499070741177,10,3,5.271036005583591,7.901111781062172,4.580474779634546,7,4.120225488088332,2.4299727496385093,1.5995896277213835,5.5840997348779675
314,38,Female,1,4.594038725208685,8.757576872074239,3.3178705733968625,3.1180367309501626,6.533593725473359,6,6,9.761522292405296,2,2,4.554503573695958,6.388232137807281,7.104217174331618,3,3.0503298327184543,1.0,1.7014021943684952,4.9101820014550634
315,34,Female,1,3.399922871204707,5.23573999516783,7.4873035510803465,7.9176326129353445,7.914820070785629,9,4,7.093779406903369,3,1,5.737834405816494,9.143444818543648,6.14694144010442,3,4.924641716930099,1.2631988511630805,5.416307153596186,6.168926540354782
316,31,Female,1,4.87295085076929,7.731340445630078,5.590246672270566,8.255372589032858,6.940110304939954,10,7,7.19620355952231,4,1,5.023303415370491,6.743405164210476,8.449418108852008,5,1.4145542049739217,5.349378605312074,3.3163994446306906,5.102282697778242
317,26,Male,2,7.474876269368279,8.772836639439943,6.062791731065553,2.1053150517183714,8.192384670813338,8,7,6.262098327922347,5,2,5.2415409311027235,7.146992284288555,4.828905861911589,7,6.450617199653539,1.8017472009179005,4.689164664062918,3.628139857058591
318,23,Female,1,4.08539668982642,7.721362139123343,9.21515661279902,7.9569156113331,9.023702657670144,6,5,7.938406443558004,9,3,3.7218693343359677,5.636896919418406,6.186874667428182,10,4.2849909179591865,1.6412589347468949,4.885382062714322,5.455819193276322
319,23,Other,2,4.91435323737685,6.696213659402755,5.958878885298986,4.378942740356747,8.587255140736152,8,5,1.1137093895385366,6,3,6.964021972243181,7.287220345175279,9.719360830988123,7,1.0,2.659405435157096,2.1085379801732516,4.885469087441839
320,24,Male,1,5.1160454696167905,6.207554430005532,6.57836734623745,7.713951073965572,7.705764771067836,9,10,5.992275442416277,1,2,4.138456782639232,5.020680205147305,5.590585724353225,1,1.7895796370715171,3.4512089218123307,1.0,4.560925802905416
321,28,Other,2,6.696861764410569,8.554131476569385,3.6421530174033494,5.863107014667169,7.017794018771176,6,8,4.854745994608977,3,1,2.3387018339587473,7.693697955013145,6.645200121855814,8,1.0,2.714557588184925,4.292155952623356,5.485578355832299
322,31,Male,3,1.0,4.865537612107491,5.56066109529808,6.057551128161998,5.528817987379661,9,7,6.291636196042578,7,1,3.458001974362543,7.724428176235413,5.176234025761947,1,4.591542784733902,5.046300855578222,1.2855702943730205,5.20827398573172
323,30,Female,1,3.7865994104694067,5.544813609430534,7.219052090417202,5.629804701157562,8.109916077068974,10,7,8.185255130346217,8,1,4.30306761727604,8.35929142433651,4.977358730828529,4,4.127018658377221,2.7146860957185415,1.8191358079706335,4.87601864614535
324,24,Male,2,5.4225673845589455,6.403663351762418,2.8892525323175153,8.424258408466972,9.519621073332294,5,6,6.038068352432154,7,1,6.988005576737693,5.9800312812323115,9.320966474631518,2,2.0794487167034044,4.3485296947582945,3.207279025660906,4.147838387273791
325,38,Male,3,7.4001579128537225,8.856480636267998,6.401690186231419,3.5208239749499435,7.513159059475627,7,7,5.279015322658657,5,3,4.915464003130414,7.1605621182974195,7.256559238955721,5,5.400714184175342,3.3933750571398327,2.497633828978314,3.633071602966548
326,32,Other,1,4.01619510498759,7.5696514540613435,6.2015821452896125,7.215680677470017,9.875888722639186,6,7,3.1934579405191053,10,1,4.627703562068702,7.563816559386504,7.200518257356435,6,2.8329432680178948,1.0,1.0,5.736864746927002
327,28,Other,1,1.2468945879162519,5.547931362234632,6.082574911174879,8.2026603297791,4.711642437908374,7,10,5.781446975563219,8,2,2.5026731504747453,7.44228163833031,4.455525647325667,4,8.246770691589862,6.570601532167705,1.0,5.19746538176887
328,29,Female,1,6.239422891932272,6.534538441922645,8.074317797316485,7.432680161080821,5.268754922830688,5,2,7.344555393821359,9,2,6.570965179659153,6.134700724865149,7.5381120821624545,4,1.0,5.31136571632138,5.017477372377957,4.361934308846551
329,26,Male,2,3.7292752223487415,6.078515283855558,6.668877029697043,10.0,8.282802261622393,6,10,4.317823745976063,7,2,3.6960956919532286,4.60801811044386,8.736132918990739,7,4.283379945271685,1.8664422523721684,2.8374498258958227,5.366585062900404
330,24,Male,2,2.6206666818192774,5.935316511649697,8.956143796712889,4.942106474550602,7.396435315229876,7,2,1.9933202859811168,9,2,4.799944282117329,7.346960296884481,8.724215591242794,4,2.205196364792961,2.7777494938821228,4.4654179417929045,5.1825755859280385
331,25,Male,3,3.751309220573552,8.468334337835168,4.012820968811928,7.9146096451870624,8.970673264857712,7,10,10.0,1,1,7.960366153763729,6.847500321690081,8.002499844409241,2,1.645917965350697,4.23038564469636,1.3767789593208186,7.024612152626371
332,32,Female,2,4.630949284688301,4.942385306104741,6.271849134436696,5.787818729317159,6.976792538909891,6,7,6.670350968201392,9,3,6.017526662098609,6.43332940703856,5.305771633606894,4,2.653872333663791,3.3600543115941623,1.0,4.8157976783157785
333,22,Female,2,3.7905106709235747,9.41317128360156,6.168933572779895,8.466812152705339,5.698036866207502,7,10,5.556852822818083,3,1,1.7434919045696513,7.763945363715466,7.469685125789487,7,3.7340043664929294,3.2141158802012253,4.444114778737477,6.173383680546813
334,23,Female,1,1.0,8.242344535276935,3.86149101248984,5.9846220085572615,6.679610136692436,7,7,8.781989610408745,6,3,1.4609795272950556,6.955080461845567,8.001377440714911,1,3.11659863529878,4.011200872217485,5.592939494020515,4.156455699388233
335,22,Female,1,6.794132393774264,8.636292505905548,7.912590004182692,5.224248436275061,4.700974043614399,6,7,6.282958682967608,8,1,4.871379099761508,5.6808049472322,4.308334622366647,4,4.355365556838299,3.706929842538047,1.2546079355171051,4.983941613399337
336,22,Female,1,7.549750082557445,6.305590731962113,10.0,8.612144407743259,5.307113990354448,7,5,8.664063623262468,3,3,2.57451877025039,5.068547710903778,5.318080612777322,6,4.213952184761338,3.716032911644169,5.035535550078083,5.03272226896914
337,34,Other,1,6.303043982679012,6.775088921381336,5.965987851032338,5.01687612196214,8.458665996877015,7,1,8.492722431754446,4,2,6.297093495265996,5.871036734866834,8.332235982615163,8,5.902848648518062,3.182708680639305,1.0471829172101217,3.670982064484602
338,31,Male,1,2.724628659150367,4.850272278212932,7.010042176547534,3.1745484821988876,8.309181121704414,8,2,3.450958252229739,7,2,5.084526129929959,9.393012294766788,8.314068665007893,8,1.0,4.27779945501521,1.0,4.639000338855236
339,26,Male,1,4.597016932104964,6.213006389399796,6.1690369516306545,4.966306233652343,7.544506427209115,10,9,6.919989232826111,7,3,5.330769538047726,7.722776773932773,4.677125449567912,9,1.0,3.4193725187787707,4.171693260897623,4.37856543410945
340,23,Male,1,4.986957369541084,7.740482271464726,4.572830660185648,7.238065893177065,4.418383718559296,8,8,9.450571313938688,4,3,3.586513636715294,7.188612341975012,8.192532188903758,5,2.8644679756754052,3.4696235635329513,1.0901130404875026,5.736939176263534
341,27,Male,3,6.19758877912382,8.944094592672094,2.3584794443959676,8.784077503174183,6.462394636730667,5,8,4.002698619304386,9,3,8.482767310573411,6.8183390728141955,7.142955098730427,2,1.41279153355322,5.749730384189257,1.0,4.9819790874383685
342,26,Male,3,6.336680977436162,5.339264774796322,4.5884530338092695,6.222258750593024,5.162500167009924,8,10,4.027250815895314,3,2,10.0,6.752607060052564,8.171513431910727,3,4.747884560943914,3.8668919361611005,1.0,5.8987830648575414
343,23,Male,3,3.5316524024430085,6.451741094522101,3.2160832380965374,8.63639413446805,8.764799880681649,8,1,4.365597860995972,8,2,4.442830552486571,8.167195983359095,6.048218014849088,2,1.0,3.6611026990324627,2.3043350797228697,4.519157181649744
344,26,Male,3,5.163991112827121,6.773051169651216,9.408204156118236,3.283650157044813,6.124416799656098,5,6,7.780837170980415,8,1,5.706078496830002,6.509404258096568,7.967775244721353,9,1.90074629302799,1.2224219204559903,1.0,5.963525222195389
345,26,Male,1,5.914560809230482,4.9063161967112725,5.769780612153522,5.113473070364194,5.371378433827676,7,9,6.568771425727188,4,3,5.194834686128625,7.576920410684293,8.265743161728437,6,2.3353081481234046,1.3231654184886814,4.18839015759173,5.636043983968557
346,29,Other,3,7.911644644293533,7.887023862637601,5.308161341905659,5.422849765691797,7.044694247682137,7,8,2.128455338320749,7,3,4.4806262731178625,6.651572049708406,6.472997596816432,1,6.531060157421345,5.283408357936296,3.963067079028765,2.0684340901235156
347,30,Male,1,6.409013079649446,5.914014502386086,7.778307649575612,5.770881145054961,6.039768314748082,8,3,6.681892247033867,4,3,3.3358590645344064,8.940156631835062,7.026628819259929,3,7.215262657405214,4.141285807368924,3.9613205280103303,3.772064269736239
348,22,Other,3,6.578113374751037,6.706914473234464,3.756497794288224,6.168188776500393,9.22561586530556,5,4,5.496170134257685,1,2,2.8300640250390456,7.742288507578303,6.02721755574302,7,1.0,4.835122428558111,5.4153893261174995,2.765662944637442
349,25,Female,2,5.167653255858722,6.322075942132184,4.466271923990895,7.3818219147843855,5.897783653698713,7,3,5.775448262699663,1,3,2.7288054689489516,8.245556814683626,9.47745842302882,7,1.0,3.3953384470321186,4.941639214834227,4.00081011194643
350,29,Male,3,7.820918290407008,5.8159922414204885,6.136144538497242,5.11038632365902,4.901157611163053,9,6,4.32595980711777,1,3,5.810480051098291,6.415590225311761,6.819592091011351,5,1.852040413113474,3.794973626450046,1.1847091404202859,4.112315389691961
351,27,Female,3,5.819525591918994,6.989432521779168,8.057537982846961,6.278057373906251,3.7706297263637265,6,9,6.696516443028266,2,2,3.9606510435927293,8.058136112567421,5.616963512234227,3,2.926137504549912,2.7084980205415126,4.348262460314816,4.916670377962385
352,34,Female,1,3.277824179652859,6.676585632147966,7.003370090337576,5.909754219351897,6.953820246379877,6,8,8.100916560613918,6,3,1.0,6.687422574605309,5.926261129187875,7,2.916958553416752,2.946546227673021,5.222457829344994,4.225414742654646
353,30,Female,3,7.806739940250381,6.442213176582001,6.496650285031764,4.1482201922177,6.157104829213111,10,10,4.71606726533504,10,1,5.8897164411966445,7.11003482393285,7.19015590171317,5,2.831589983114857,2.166435893580294,4.62834053060797,4.605068139343116
354,23,Other,2,6.395806545078055,5.907307567479486,6.156235470472033,5.772666621837129,4.85664309023241,6,4,2.635087938126164,5,2,4.923477435071688,8.635047670619459,8.129996757667318,6,4.631812969738771,5.66744876131547,4.778148781340024,3.7165095795882275
355,22,Female,1,4.113911957743035,7.479287006174433,6.80047171105355,5.712680940205764,8.783839691883678,8,2,5.39377135696657,2,2,7.693346002802292,5.957224943243581,4.9962597322742175,3,2.19438989093955,1.5763827328111852,2.6988222105234585,5.482529245188727
356,30,Female,1,4.041014065201513,9.480425902738428,6.40330581025851,5.6698388699939075,8.000867721143862,6,8,7.512573457204459,8,2,5.746244794182019,7.2032477313054,9.771490004413673,6,3.4266998550262637,3.6150848997216634,1.7036742654222035,7.621980325842019
357,22,Female,3,5.593151090281523,7.209830849258691,3.9400554504461285,6.063518913162902,6.9576731815941555,6,8,5.15793930827501,9,1,2.0426528073794055,7.438005258518727,7.4630129410834245,7,4.289362450569908,2.686719250222006,2.530873925634067,4.430954774004164
358,29,Male,1,5.926369590535169,8.494177322366694,6.092158443266302,6.151347081226772,9.0464893662563,9,6,3.0049020776796778,7,2,1.0,7.52000438080081,7.699683959454119,8,3.438835999753827,4.903617570687271,1.6029587325061196,4.927064290195245
359,37,Male,1,5.394584531262413,4.914667112269806,3.852622682164495,5.13540964178534,7.9938040500979195,7,8,7.526485697838761,9,2,3.5610552313241253,6.549215506906535,6.854215684264846,2,4.351415037016961,3.455279846794664,5.006729921167805,4.227786944155167
360,28,Other,1,5.62261734688577,7.236642158940654,6.1621650858016475,8.54542946794253,5.765716147722351,9,9,8.830696293996626,4,2,3.7497851586126947,9.086264100808082,7.028888451026688,2,1.0,3.9230004679658457,3.373332947852914,5.6938539207698105
361,25,Other,1,8.39991474915276,5.3539475215434,5.038704117023517,3.6610387415939667,5.441169754013851,8,1,6.040031100221848,7,2,6.886318402000334,5.70506811465974,6.777575293108896,6,3.228972316814481,3.4151575100870866,4.647456761524541,3.5302247079149156
362,30,Male,1,7.143086304469771,4.784612608702147,10.0,4.558059783060207,8.226972316680792,6,9,2.788418280036804,5,1,4.982258135420853,8.458885388632469,8.526693953553941,8,3.459587883109113,1.0156628171414646,1.0,4.783363859891171
363,26,Other,1,5.381271182530049,5.890942888811446,5.920211232496576,10.0,7.594550434701026,7,2,5.364338915960912,5,3,7.267376996197018,8.215065605591638,6.988107118819944,5,2.668824997047927,4.100724878463808,2.107062772114387,5.374093332127626
364,28,Male,2,6.882621161534967,8.787849001620359,3.1915208674768225,3.92401729002154,7.2546216519559925,10,1,6.303077761650542,3,3,2.3503338885947307,8.900888789603684,8.150575327739064,1,1.804688742138488,2.80160828566883,1.0,5.128959990716946
365,37,Female,3,2.934952192944921,8.425023743004468,5.731639578646151,3.2924906505804827,5.730253295696639,10,8,4.3805733854965485,9,2,6.930528768760896,5.41177290129218,6.349228714971142,1,3.922369051888288,1.4772145866885167,1.0,4.821058845456835
366,25,Female,2,5.795854099893618,7.3645070830816,7.038717491275776,7.468953490002436,7.9119213505086305,6,8,7.16674446254283,10,1,6.441978306861839,6.13116851211029,7.293460792468474,10,3.2458860627744697,1.0,3.5998089181806248,5.548371228717253
367,38,Other,1,8.61861269946622,4.700949160165104,9.346727892305047,1.845760292452252,5.866751675299076,6,4,4.185077770200401,5,2,1.0,8.49194305916164,5.794119483640868,9,2.8948142180103136,1.365453572779096,1.0,3.4753083222206578
368,36,Male,1,4.563908209215253,6.705579022918095,4.8210952001225635,5.529452180055122,6.847020018109483,10,8,6.0512553448040505,6,3,7.645235682521545,5.1229608453696915,8.824792348824305,4,2.3432183249456515,4.528178113101334,2.2539889798955373,4.870062197264854
369,24,Male,3,3.3047321427618304,7.452550013352603,2.83514405195272,10.0,9.17041621958047,10,7,5.543355831323274,3,3,5.186916983532705,5.393541098959586,5.749379138921326,10,2.421517576251564,6.523747674149931,1.0570003130559065,5.4988779096623315
370,22,Other,2,3.6958222228138786,7.263304344367897,7.633674022861962,2.910128155693199,6.008748646284781,8,2,7.231709596300172,10,1,5.784089007737012,6.511692213288509,6.512530833608011,1,1.4692322817583734,3.2367933237430577,2.1850602478941124,5.923375576375997
371,23,Male,3,2.8207339253152233,4.234309624778882,3.2388025882006977,2.0360710285225734,4.640516114390708,6,5,5.971461644810884,7,3,3.2702077751431546,7.191993788622267,6.527559381317882,8,2.048794496334792,1.0065413782951045,4.177678992883958,3.066104421432261
372,22,Female,2,3.4304761837445934,5.664523227970192,5.12768911698503,3.0016375960846036,5.421179212194835,10,10,5.607016599841479,9,2,7.550494025843944,8.592225073648775,6.469072918489347,2,1.1214755112162924,3.832758938999874,1.0865883820079314,6.371842733066956
373,22,Other,1,4.258983802819942,6.903883353776925,5.4847590289780115,7.796719136693971,8.491448240031435,5,4,4.394269519532143,9,1,2.6282953415222603,6.814734085069642,8.083743654164405,2,2.2256340827917054,5.154766833566571,2.092573620314109,4.676129305593174
374,31,Other,3,2.188865961642716,7.804436364275785,5.860733093399784,8.249553439971624,7.382096706070314,10,3,6.069538029186536,10,3,6.664184036747892,6.3917608519354605,6.5250133528950345,1,3.728632845179808,6.84246619318206,4.05679803171215,4.367220969118052
375,22,Male,3,5.031236667899206,3.70580826835008,7.378328914148671,4.974822406042982,6.8066839319668695,7,1,5.4795849972821165,10,2,6.641214951817343,7.311389937696427,9.09088679581161,1,4.639454970463591,5.528230251131481,4.363261652484729,3.128770718069145
376,25,Other,1,6.804554347573294,6.756814036780212,4.632731435427225,7.3664248080021375,6.236359292032645,7,5,4.258939487543985,5,1,3.0516651436555557,7.469596483294401,5.772287370804747,9,2.8975873519956727,3.4485394831603173,2.2120573632972524,4.256664848987522
377,34,Male,3,3.184487639706159,7.214573154818429,5.452541495666479,8.78051065502398,7.728039861329785,5,10,6.318982048836867,7,2,8.966747198845148,7.441239822170271,7.254066204914061,1,2.842282286911017,4.150155445891491,3.5906007014698074,6.829349322698308
378,22,Male,2,8.038567847283538,8.27441798277432,5.971459294101223,9.57469282885965,5.726342723514665,8,8,6.727942680112196,3,3,5.463056960435038,6.822013792048655,5.8363210160311,6,3.287902585754097,1.5547779513689772,4.634803743964587,5.87003983571935
